week,model_code,model_family,start_date,end_date,ret_stock,ret_dos,dbr_stock,dbr_dos,wod,stocking_outlet,activating_outlet,plc_factor,tertiary,seasonality_1(sin),seasonality_2(cos),secondary
33,LF1008_A1_VIBE,A1,2025-07-22 00:00:00+05:30,2025-07-28 00:00:00+05:30,153977,348.36425339366514,2842,6.429864253393665,220,51423,2483,100,3095.0,-0.3641605752528219,-0.9313361774523384,869.0
34,LF1008_A1_VIBE,A1,2025-07-29 00:00:00+05:30,2025-07-31 00:00:00+05:30,152919,369.3695652173913,2675,6.461352657004831,95,51393,1084,100,1242.0,-0.4610925014493259,-0.8873520750565715,138.0
35,LF1008_A1_VIBE,A1,2025-08-01 00:00:00+05:30,2025-08-07 00:00:00+05:30,150525,339.78555304740405,2577,5.817155756207675,148,51152,2457,100,3101.0,-0.5528000653611931,-0.8333139190825152,383.0
36,LF1008_A1_VIBE,A1,2025-08-08 00:00:00+05:30,2025-08-14 00:00:00+05:30,147914,310.7436974789916,2249,4.724789915966387,167,50778,2654,100,3337.0,-0.63824418364482,-0.7698339834299063,368.0
37,LF1008_A1_VIBE,A1,2025-08-15 00:00:00+05:30,2025-08-21 00:00:00+05:30,145062,331.1917808219178,1719,3.9246575342465753,200,50289,2482,100,3071.0,-0.7164567402983151,-0.6976315211349847,502.0
38,LF1008_A1_VIBE,A1,2025-08-22 00:00:00+05:30,2025-08-28 00:00:00+05:30,142971,393.8595041322314,1859,5.121212121212121,105,49547,2062,100,2546.0,-0.7865515558026425,-0.617524614946192,349.0
39,LF1008_A1_VIBE,A1,2025-08-29 00:00:00+05:30,2025-08-31 00:00:00+05:30,142253,415.94444444444446,1502,4.391812865497076,41,49110,904,100,1026.0,-0.8477344278896709,-0.5304209081197426,328.0
40,LF1008_A1_VIBE,A1,2025-09-01 00:00:00+05:30,2025-09-07 00:00:00+05:30,140070,414.4082840236686,1835,5.428994082840236,49,48907,1993,100,2366.0,-0.8993121301712191,-0.4373073204588555,47.0
41,LF1008_A1_VIBE,A1,2025-09-08 00:00:00+05:30,2025-09-14 00:00:00+05:30,138137,407.4837758112095,1374,4.053097345132743,43,48458,1998,100,2376.0,-0.9407002666710332,-0.3392388661180305,447.0
42,LF1008_A1_VIBE,A1,2025-09-15 00:00:00+05:30,2025-09-21 00:00:00+05:30,97062,323.54,1555,5.183333333333334,40,47959,1792,100,2106.0,-0.97142989326471,-0.2373266998711151,24.0
43,LF1008_A1_VIBE,A1,2025-09-22 00:00:00+05:30,2025-09-28 00:00:00+05:30,134526,513.4580152671756,3146,12.00763358778626,29,47512,1580,100,1838.0,-0.9911528310040072,-0.1327255272837223,171.0
44,LF1008_A1_VIBE,A1,2025-09-29 00:00:00+05:30,2025-09-30 00:00:00+05:30,134375,564.6008403361344,1471,6.180672268907563,59,47140,433,100,476.0,-0.9996456111234524,-0.0266205214377751,300.0
45,LF1008_A1_VIBE,A1,2025-10-01 00:00:00+05:30,2025-10-07 00:00:00+05:30,132842,531.368,1804,7.216,17,46983,1493,100,1754.0,-0.9968120070307502,0.0797861055530826,190.0
46,LF1008_A1_VIBE,A1,2025-10-08 00:00:00+05:30,2025-10-14 00:00:00+05:30,131762,590.8609865470852,1495,6.7040358744394615,65,46684,1349,100,1562.0,-0.9826841245925207,0.1852887240871147,430.0
47,LF1008_A1_VIBE,A1,2025-10-15 00:00:00+05:30,2025-10-21 00:00:00+05:30,130413,587.4459459459459,1578,7.108108108108108,11,46386,1330,100,1555.0,-0.9574220383620056,0.2886919473396205,132.0
48,LF1008_A1_VIBE,A1,2025-10-22 00:00:00+05:30,2025-10-28 00:00:00+05:30,129124,592.3119266055046,1484,6.807339449541284,30,46041,1292,100,1528.0,-0.9213119778704127,0.3888241754733209,182.0
49,LF1008_A1_VIBE,A1,2025-10-29 00:00:00+05:30,2025-10-31 00:00:00+05:30,130173,608.2850467289719,1452,6.785046728971962,34,45903,552,100,643.0,-0.8747630845319612,0.4845508703326504,57.0
50,LF1008_A1_VIBE,A1,2025-11-01 00:00:00+05:30,2025-11-07 00:00:00+05:30,128830,613.4761904761905,1580,7.523809523809524,19,45781,1257,100,1472.0,-0.8183027759081695,0.5747874102144063,70.0
51,LF1008_A1_VIBE,A1,2025-11-08 00:00:00+05:30,2025-11-14 00:00:00+05:30,127777,658.6443298969073,1337,6.891752577319588,46,45499,1162,100,1363.0,-0.7525707698561385,0.6585113790650388,292.0
52,LF1008_A1_VIBE,A1,2025-11-15 00:00:00+05:30,2025-11-21 00:00:00+05:30,126570,703.1666666666666,1338,7.433333333333334,9,45213,1089,100,1261.0,-0.678311836269616,0.7347741508630673,7.0
53,LF1008_A1_VIBE,A1,2025-11-22 00:00:00+05:30,2025-11-28 00:00:00+05:30,125528,729.8139534883721,1301,7.563953488372093,47,44949,1053,100,1208.0,-0.5963673585385014,0.8027116379309637,216.0
54,LF1008_A1_VIBE,A1,2025-11-29 00:00:00+05:30,2025-11-30 00:00:00+05:30,125268,882.169014084507,1284,9.04225352112676,4,44668,262,100,284.0,-0.5076658003388399,0.8615540813938061,103.0
55,LF1008_A1_VIBE,A1,2025-12-01 00:00:00+05:30,2025-12-07 00:00:00+05:30,124195,817.0723684210526,1331,8.756578947368421,9,44591,910,100,1067.0,-0.4132121857683782,0.9106347728549132,20.0
56,LF1008_A1_VIBE,A1,2025-12-08 00:00:00+05:30,2025-12-14 00:00:00+05:30,123376,817.0596026490066,1234,8.172185430463577,32,44388,933,100,1063.0,-0.3140767120219489,0.9493976084683812,210.0
57,LF1008_A1_VIBE,A1,2025-12-15 00:00:00+05:30,2025-12-21 00:00:00+05:30,122640,936.1832061068702,1149,8.770992366412214,10,44148,814,100,920.0,-0.2113826236296244,0.9774033898178666,165.0
58,LF1008_A1_VIBE,A1,2025-12-22 00:00:00+05:30,2025-12-28 00:00:00+05:30,121845,1006.9834710743802,1172,9.68595041322314,11,43938,761,100,849.0,-0.1062934856473656,0.9943348002101372,29.0
59,LF1008_A1_VIBE,A1,2025-12-29 00:00:00+05:30,2025-12-31 00:00:00+05:30,121532,1578.3376623376623,1159,15.051948051948052,9,43734,215,100,231.0,-2.4492935982947064e-16,1.0,7.0
1,YUVA_4,Yuva,2025-01-01 00:00:00+05:30,2025-01-07 00:00:00+05:30,16430,54.22442244224423,5269,17.38943894389439,1281,9425,1768,100,2123.0,0.1062934856473654,0.9943348002101372,1365.0
2,YUVA_4,Yuva,2025-01-08 00:00:00+05:30,2025-01-14 00:00:00+05:30,16179,54.29194630872483,4416,14.818791946308725,1466,9579,1705,100,2086.0,0.2113826236296243,0.9774033898178668,1774.0
3,YUVA_4,Yuva,2025-01-15 00:00:00+05:30,2025-01-21 00:00:00+05:30,15645,60.17307692307692,3369,12.957692307692309,1157,9597,1534,100,1821.0,0.3140767120219488,0.9493976084683812,1270.0
4,YUVA_4,Yuva,2025-01-22 00:00:00+05:30,2025-01-28 00:00:00+05:30,14929,71.43062200956938,2999,14.349282296650715,711,9367,1273,100,1468.0,0.4132121857683781,0.9106347728549132,712.0
5,YUVA_4,Yuva,2025-01-29 00:00:00+05:30,2025-01-31 00:00:00+05:30,29578,165.24022346368716,2933,16.385474860335197,331,9367,490,100,538.0,0.5076658003388399,0.8615540813938061,248.0
6,YUVA_4,Yuva,2025-02-01 00:00:00+05:30,2025-02-07 00:00:00+05:30,13883,75.04324324324324,2540,13.72972972972973,538,8946,1127,100,1296.0,0.5963673585385014,0.8027116379309637,502.0
7,YUVA_4,Yuva,2025-02-08 00:00:00+05:30,2025-02-14 00:00:00+05:30,13006,69.55080213903743,2149,11.491978609625669,493,8567,1142,100,1314.0,0.6783118362696161,0.7347741508630673,384.0
8,YUVA_4,Yuva,2025-02-15 00:00:00+05:30,2025-02-21 00:00:00+05:30,12295,76.36645962732919,2860,17.763975155279503,482,8203,1017,100,1129.0,0.7525707698561385,0.6585113790650386,387.0
9,YUVA_4,Yuva,2025-02-22 00:00:00+05:30,2025-02-28 00:00:00+05:30,12322,81.60264900662251,3961,26.2317880794702,887,8260,907,100,1059.0,0.818302775908169,0.5747874102144068,1054.0
10,YUVA_4,Yuva,2025-03-01 00:00:00+05:30,2025-03-07 00:00:00+05:30,12293,76.83125,4404,27.525,929,8093,938,100,1125.0,0.8747630845319613,0.4845508703326502,1107.0
11,YUVA_4,Yuva,2025-03-08 00:00:00+05:30,2025-03-14 00:00:00+05:30,12540,55.73333333333333,3845,17.08888888888889,1159,8136,1100,100,1581.0,0.921311977870413,0.3888241754733207,1763.0
12,YUVA_4,Yuva,2025-03-15 00:00:00+05:30,2025-03-21 00:00:00+05:30,12175,58.81642512077295,2798,13.516908212560386,812,7995,1130,100,1454.0,0.9574220383620056,0.2886919473396209,1047.0
13,YUVA_4,Yuva,2025-03-22 00:00:00+05:30,2025-03-28 00:00:00+05:30,11746,84.50359712230215,2256,16.230215827338128,547,7812,816,100,975.0,0.982684124592521,0.1852887240871143,521.0
14,YUVA_4,Yuva,2025-03-29 00:00:00+05:30,2025-03-31 00:00:00+05:30,11536,96.94117647058825,2109,17.722689075630253,178,7726,326,100,359.0,0.99681200703075,0.0797861055530831,141.0
15,YUVA_4,Yuva,2025-04-01 00:00:00+05:30,2025-04-07 00:00:00+05:30,10962,87.696,1821,14.568,392,7453,762,100,875.0,0.9996456111234526,-0.0266205214377746,291.0
16,YUVA_4,Yuva,2025-04-08 00:00:00+05:30,2025-04-14 00:00:00+05:30,10646,95.05357142857144,1376,12.285714285714286,402,7210,716,100,785.0,0.9911528310040072,-0.1327255272837218,450.0
17,YUVA_4,Yuva,2025-04-15 00:00:00+05:30,2025-04-21 00:00:00+05:30,10289,102.89,1161,11.61,332,6976,621,100,702.0,0.97142989326471,-0.2373266998711148,335.0
18,YUVA_4,Yuva,2025-04-22 00:00:00+05:30,2025-04-28 00:00:00+05:30,9888,119.13253012048192,1081,13.024096385542167,303,6821,537,100,584.0,0.9407002666710332,-0.3392388661180303,173.0
19,YUVA_4,Yuva,2025-04-29 00:00:00+05:30,2025-04-30 00:00:00+05:30,9755,109.6067415730337,1064,11.955056179775282,103,6769,172,100,179.0,0.8993121301712192,-0.4373073204588553,39.0
20,YUVA_4,Yuva,2025-05-01 00:00:00+05:30,2025-05-07 00:00:00+05:30,9212,94.0,904,9.224489795918368,294,6471,629,100,686.0,0.847734427889671,-0.5304209081197424,148.0
21,YUVA_4,Yuva,2025-05-08 00:00:00+05:30,2025-05-14 00:00:00+05:30,8825,103.82352941176472,725,8.529411764705882,236,6236,540,100,598.0,0.7865515558026426,-0.6175246149461918,203.0
22,YUVA_4,Yuva,2025-05-15 00:00:00+05:30,2025-05-21 00:00:00+05:30,8481,108.73076923076924,526,6.743589743589744,244,6013,514,100,550.0,0.7164567402983153,-0.6976315211349846,197.0
23,YUVA_4,Yuva,2025-05-22 00:00:00+05:30,2025-05-28 00:00:00+05:30,7986,117.44117647058825,557,8.191176470588236,197,5759,450,100,481.0,0.6382441836448199,-0.7698339834299064,-11.0
24,YUVA_4,Yuva,2025-05-29 00:00:00+05:30,2025-05-31 00:00:00+05:30,7815,128.11475409836066,540,8.852459016393443,108,5671,175,100,185.0,0.5528000653611933,-0.8333139190825151,18.0
25,YUVA_4,Yuva,2025-06-01 00:00:00+05:30,2025-06-07 00:00:00+05:30,7384,119.09677419354838,528,8.516129032258064,86,5396,415,100,435.0,0.4610925014493262,-0.8873520750565714,16.0
26,YUVA_4,Yuva,2025-06-08 00:00:00+05:30,2025-06-14 00:00:00+05:30,7044,130.44444444444446,485,8.981481481481481,98,5156,357,100,381.0,0.3641605752528221,-0.9313361774523384,48.0
27,YUVA_4,Yuva,2025-06-15 00:00:00+05:30,2025-06-21 00:00:00+05:30,6695,117.4561403508772,459,8.052631578947368,95,4921,375,100,403.0,0.2631025642275212,-0.964767868814516,48.0
28,YUVA_4,Yuva,2025-06-22 00:00:00+05:30,2025-06-28 00:00:00+05:30,6304,105.06666666666666,433,7.216666666666667,98,4663,387,100,420.0,0.1590634960190721,-0.9872683547213446,25.0
29,YUVA_4,Yuva,2025-06-29 00:00:00+05:30,2025-06-30 00:00:00+05:30,6178,96.53125,429,6.703125,14,4572,119,100,129.0,0.0532221748421787,-0.998582695676762,1.0
30,YUVA_4,Yuva,2025-07-01 00:00:00+05:30,2025-07-07 00:00:00+05:30,5959,138.58139534883722,384,8.930232558139535,75,4377,287,100,304.0,-0.0532221748421785,-0.998582695676762,77.0
